,Restaurant,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
4143,ID_4702,Noida,"North Indian, Biryani, Mughlai, Kebab",200,50,4.4,1687,696,65 
4144,ID_5295,Bangalore,"North Indian, Street Food",150,50,4.1,168,93,30 
4145,ID_7931,Pune,"Cafe, Bakery, Sandwich, Juices",300,50,4.2,392,266,45 
4146,ID_1050,Noida,"North Indian, Chinese, Mughlai",150,50,3.1,4,2,30 
4147,ID_1557,Kolkata,"Sandwich, Fast Food",100,50,3.7,36,11,65 
4148,ID_6706,Pune,"South Indian, Fast Food, Chinese, Mexican, Juices",250,50,3.8,690,342,45 
4149,ID_664,Bangalore,"Chinese, North Indian, Biryani",100,50,3.4,59,6,45 
4150,ID_7039,Bangalore,"North Indian, Chinese, Biryani",200,50,2.6,113,16,65 
4151,ID_55,Bangalore,"Finger Food, North Indian, Chinese",500,50,4.0,2129,815,30 
4152,ID_8561,Noida,Chinese,350,50,-,-,-,30 
4153,ID_295,Bangalore,"Desserts, Beverages",150,50,3.6,68,21,45 
4154,ID_8344,Bangalore,"North Indian, Chinese, Biryani",400,50,2.8,14,9,45 
4155,ID_3220,Bangalore,Chinese,150,50,4.1,66,30,30 
4156,ID_4501,Hyderabad,"South Indian, Street Food",100,50,3.3,37,5,30 
4157,ID_2486,Mumbai,"Cafe, North Indian, Healthy Food, Desserts",600,50,3.8,222,99,30 
4158,ID_3596,Noida,"North Indian, Chinese",200,50,4.3,839,406,45 
4159,ID_7980,Pune,"Continental, North Indian, Italian",750,50,4.0,297,205,30 
4160,ID_4645,Delhi,"North Indian, Fast Food",300,50,3.5,15,7,30 
4161,ID_8215,Bangalore,North Indian,100,99,3.6,56,13,65 
4162,ID_3167,Mumbai,"Sandwich, Street Food",50,50,-,-,-,30 
4163,ID_6946,Mumbai,"American, Italian",350,50,NEW,-,-,45 
4164,ID_7346,Mumbai,"North Indian, Rolls, Street Food",200,50,3.6,46,23,30 
4165,ID_540,Pune,Fast Food,100,50,-,-,-,30 
4166,ID_5329,Bangalore,"Mexican, Continental, Italian, Chinese",300,50,3.8,218,132,45 
4167,ID_3428,Bangalore,"Kerala, Seafood, Biryani",200,50,-,-,-,30 
4168,ID_3969,Pune,"Beverages, Desserts, Ice Cream",200,50,3.5,74,26,30 
4169,ID_7244,Pune,"North Indian, South Indian, Chinese",400,50,3.5,340,194,45 
4170,ID_3561,Pune,"Italian, Mexican",450,50,3.7,144,75,45 
4171,ID_6406,Kolkata,"Biryani, Mughlai",100,50,3.6,353,53,30 
4172,ID_5519,Noida,"Chinese, Fast Food",150,50,NEW,-,-,30 
4173,ID_4584,Delhi,"Chinese, Momos",100,50,3.8,121,22,30 
4174,ID_6087,Pune,"North Indian, Chinese, Street Food",200,50,-,-,-,30 
4175,ID_789,Bangalore,"Bengali, Mughlai",300,50,4.0,2122,1239,65 
4176,ID_2071,Mumbai,"North Indian, Mughlai, Chinese",300,50,3.3,11,5,30 
4177,ID_3710,Kolkata,"Cafe, Chinese, Italian, Continental, North Indian, Mexican, Momos",400,50,4.1,925,582,30 
4178,ID_7296,Pune,"Desserts, Fast Food",150,50,3.6,36,17,30 
4179,ID_5178,Hyderabad,"Fast Food, South Indian",100,50,3.2,14,3,30 
4180,ID_6922,Pune,"Pizza, Salad",250,99,2.7,238,61,65 
4181,ID_177,Delhi,"Chinese, North Indian, Mughlai, Desserts, Momos",250,50,3.9,131,75,65 
4182,ID_4224,Delhi,"Fast Food, North Indian, Desserts",100,50,3.2,4,1,30 
4183,ID_5280,Bangalore,Chinese,200,50,3.5,28,11,20 
4184,ID_923,Bangalore,"Biryani, Kebab, North Indian, Hyderabadi",200,50,3.0,4,2,30 
4185,ID_6450,Noida,Fast Food,50,50,-,-,-,30 
4186,ID_5869,Bangalore,North Indian,200,50,3.3,10,6,20 
4187,ID_1545,Noida,"North Indian, Street Food",100,99,3.3,13,3,65 
4188,ID_3562,Delhi,"Street Food, North Indian, Continental, Momos",400,50,4.0,836,525,45 
4189,ID_3586,Mumbai,"Fast Food, Mughlai",150,50,-,-,-,30 
4190,ID_6659,Hyderabad,Chinese,100,50,-,-,-,30 
4191,ID_3179,Kolkata,"Fast Food, North Indian, Mishti",100,50,4.1,272,55,45 
4192,ID_5808,Delhi,"Mithai, Street Food",50,50,3.3,13,5,30 
4193,ID_5956,Hyderabad,"Bakery, Desserts",200,50,3.8,-,-,30 
4194,ID_3943,Pune,"Ice Cream, Desserts",200,50,3.9,103,62,30 
4195,ID_3565,Bangalore,"Seafood, Biryani, South Indian, Chettinad, Chinese, Arabian, Andhra, Kerala",350,50,3.6,271,134,45 
4196,ID_7302,Pune,"Finger Food, Salad, Continental, Italian, Sandwich",600,50,4.2,1392,739,45 
4197,ID_1657,Hyderabad,"Burger, Fast Food, Desserts, Beverages",200,50,-,-,-,30 
4198,ID_6957,Pune,Fast Food,150,50,3.8,84,50,30 
4199,ID_755,Mumbai,"Desserts, Fast Food",150,50,3.6,109,56,30 
4200,ID_694,Pune,"Ice Cream, Desserts, Beverages",150,50,-,-,-,30 
4201,ID_1133,Bangalore,"Fast Food, Burger",150,50,3.4,8,3,30 
4202,ID_5539,Gurgaon,"North Indian, Chinese",150,50,NEW,-,-,30 
4203,ID_2833,Hyderabad,Mithai,100,50,4.1,551,24,30 
4204,ID_7803,Delhi,Beverages,100,50,3.0,4,2,30 
4205,ID_1755,Delhi,"Pizza, Fast Food",100,50,NEW,-,-,30 
4206,ID_5880,Mumbai,"North Indian, Chinese, Fast Food",200,50,3.7,48,29,30 
4207,ID_8472,Noida,"Asian, Chinese, Momos, Thai",400,50,3.9,113,70,45 
4208,ID_6459,Delhi,"North Indian, Chinese",100,50,3.1,5,1,30 
4209,ID_6171,Mumbai,Fast Food,100,50,NEW,-,-,30 
4210,ID_3417,Hyderabad,North Indian,100,50,3.3,12,3,30 
4211,ID_76,Bangalore,North Indian,150,50,-,-,-,30 
4212,ID_2161,Noida,"Chinese, North Indian, Rolls",200,99,4.7,1138,544,45 
4213,ID_8038,Mumbai,"European, North Indian, Continental","1,200",50,4.1,1446,500,45 
4214,ID_1381,Bangalore,Street Food,50,50,3.7,21,8,30 
4215,ID_4511,Noida,North Indian,150,50,3.5,100,33,45 
4216,ID_2326,Mumbai,"South Indian, Fast Food",100,50,2.8,9,3,30 
4217,ID_5863,Bangalore,North Indian,750,50,4.4,707,434,45 
4218,ID_3173,Delhi,North Indian,200,50,3.2,13,1,30 
4219,ID_2698,Noida,"Fast Food, Beverages",150,50,3.7,54,8,30 
4220,ID_6099,Pune,"North Indian, South Indian, Chinese",200,50,3.4,14,7,30 
4221,ID_1193,Pune,"Arabian, Fast Food",250,50,3.9,37,25,30 
4222,ID_6688,Bangalore,"North Indian, Chinese",600,50,3.8,469,291,45 
4223,ID_2660,Kolkata,"Biryani, Mughlai, Chinese, Street Food",100,50,NEW,-,-,30 
4224,ID_7816,Mumbai,North Indian,200,50,3.3,25,15,30 
4225,ID_1308,Noida,"Healthy Food, Chinese",250,99,3.8,338,183,45 
4226,ID_4441,Pune,"Finger Food, Asian, Continental, North Indian, Pizza",450,50,3.9,153,78,30 
4227,ID_4446,Mumbai,"Desserts, Beverages",200,50,4.0,493,254,65 
4228,ID_595,Noida,"Bakery, Desserts",150,50,3.6,67,20,30 
4229,ID_1140,Hyderabad,"Burger, Fast Food, Beverages",200,50,3.9,817,103,65 
4230,ID_99,Bangalore,"South Indian, Street Food, Fast Food",100,50,3.9,116,27,30 
4231,ID_1057,Delhi,North Indian,100,50,NEW,-,-,30 
4232,ID_8599,Gurgaon,"North Indian, Chinese, Fast Food",250,50,3.5,66,41,45 
4233,ID_694,Pune,"Ice Cream, Desserts, Beverages",150,50,3.1,6,1,30 
4234,ID_1931,Hyderabad,"South Indian, Lebanese, Fast Food",150,50,3.4,27,9,30 
4235,ID_7803,Delhi,Beverages,100,50,3.0,4,2,30 
4236,ID_77,Bangalore,"Pizza, Chinese, North Indian",150,250,2.9,229,25,45 
4237,ID_6559,Noida,"Continental, Fast Food",150,50,NEW,-,-,30 
4238,ID_4291,Mumbai,Fast Food,200,50,3.5,30,18,30 
4239,ID_3480,Delhi,"Chinese, North Indian",200,50,3.5,25,12,30 
4240,ID_6624,Noida,"Bakery, Desserts, Beverages, Fast Food",150,99,3.6,52,28,120 
4241,ID_7864,Mumbai,"Momos, Fast Food",100,50,2.8,20,14,30 
4242,ID_3355,Mumbai,"Chinese, North Indian, South Indian, Fast Food",200,50,3.7,139,47,30 
4243,ID_4345,Mumbai,"North Indian, Chinese, Italian, Finger Food, American",800,99,4.4,1102,766,30 
4244,ID_6384,Pune,Street Food,100,50,3.6,50,26,30 
4245,ID_273,Delhi,"Mughlai, North Indian",250,50,3.6,87,29,45 
4246,ID_32,Delhi,"North Indian, Chinese",150,50,NEW,-,-,30 
4247,ID_7208,Mumbai,"Chinese, Seafood",200,50,4.5,64,49,30 
4248,ID_3218,Pune,"North Indian, Salad",150,50,3.5,16,11,30 
4249,ID_7147,Pune,"North Indian, Mughlai, Italian, Chinese",500,50,3.9,271,143,65 
4250,ID_1350,Noida,Bakery,100,50,4.6,355,260,30 
4251,ID_2565,Bangalore,Fast Food,100,50,3.9,226,35,45 
4252,ID_3643,Noida,"Pizza, Italian, Fast Food",200,50,3.4,12,1,30 
4253,ID_5806,Delhi,Street Food,50,50,-,-,-,30 
4254,ID_5252,Gurgaon,"Fast Food, Ice Cream, Desserts",250,50,3.9,396,169,45 
4255,ID_3432,Bangalore,North Indian,200,50,4.2,125,69,30 
4256,ID_5837,Delhi,Chinese,150,50,3.8,95,34,30 
4257,ID_2801,Noida,"Salad, Beverages",150,99,3.9,179,67,45 
4258,ID_5847,Mumbai,"Chinese, Mughlai",250,50,-,-,-,30 
4259,ID_8650,Bangalore,"Bar Food, Italian, Chinese",400,50,3.7,70,35,45 
4260,ID_577,Mumbai,"Beverages, Fast Food, Desserts, Ice Cream, Juices",200,99,4.1,2896,1444,45 
4261,ID_1529,Bangalore,"Fast Food, North Indian",200,50,NEW,-,-,30 
4262,ID_1140,Bangalore,"Burger, Fast Food, Beverages",200,50,4.0,577,196,45 
4263,ID_1657,Bangalore,"North Indian, South Indian, Beverages, Desserts",200,50,-,-,-,30 
4264,ID_518,Noida,Chinese,250,50,3.6,39,17,45 
4265,ID_4162,Pune,"North Indian, Chinese, Street Food",250,50,3.2,16,7,45 
4266,ID_610,Mumbai,"Bakery, Desserts, Fast Food",200,50,3.4,75,30,30 
4267,ID_2643,Delhi,"North Indian, Fast Food",100,50,NEW,-,-,30 
4268,ID_8559,Pune,Fast Food,150,50,3.6,49,20,30 
4269,ID_4251,Bangalore,"Beverages, Ice Cream, Desserts, Sandwich, North Indian",150,50,3.8,45,20,30 
4270,ID_4567,Kolkata,Fast Food,100,50,3.6,53,15,65 
4271,ID_5218,Bangalore,"South Indian, North Indian, Chinese",150,50,3.7,28,10,30 
4272,ID_1616,Kolkata,"Fast Food, Bengali, Chinese",200,50,3.6,53,19,45 
4273,ID_6432,Noida,"North Indian, Mughlai, Afghan",300,50,-,-,-,45 
4274,ID_7354,Noida,North Indian,300,50,3.6,30,14,30 
4275,ID_4493,Kolkata,South Indian,150,50,3.2,8,3,30 
4276,ID_4474,Noida,South Indian,200,50,NEW,-,-,30 
4277,ID_1984,Noida,"North Indian, Mughlai",150,50,4.1,146,119,30 
4278,ID_872,Noida,"Chinese, North Indian",200,50,3.3,20,1,30 
4279,ID_1639,Kolkata,"Fast Food, American",150,50,3.5,101,53,45 
4280,ID_5112,Gurgaon,"Rolls, Chinese, North Indian, Momos",250,50,3.5,75,13,45 
4281,ID_6672,Hyderabad,"Lebanese, Wraps",100,50,3.2,12,5,30 
4282,ID_6915,Delhi,"European, Italian, American, Burger, Juices, Healthy Food, Salad",650,50,4.3,1543,1079,45 
4283,ID_4316,Delhi,"Continental, North Indian, Mughlai, Chinese, Beverages",300,50,3.7,127,35,45 
4284,ID_4206,Pune,"Street Food, Burger, Continental, Desserts",200,50,4.3,548,353,45 
4285,ID_1292,Noida,"Maharashtrian, Healthy Food",100,50,3.4,8,5,30 
4286,ID_7295,Delhi,"Bakery, Desserts",150,50,4.0,90,60,45 
4287,ID_6642,Mumbai,Fast Food,100,50,3.4,18,2,45 
4288,ID_1225,Pune,Cafe,200,50,3.5,57,35,45 
4289,ID_7031,Pune,"Rolls, Biryani",200,50,3.8,64,28,30 
4290,ID_188,Pune,"North Indian, Mughlai",150,99,-,-,-,30 
4291,ID_3243,Mumbai,"North Indian, Chinese",200,50,3.0,16,8,30 
4292,ID_2177,Noida,"North Indian, Chinese",200,50,3.6,156,74,30 
4293,ID_8061,Noida,"Chinese, Italian",200,50,3.6,20,12,30 
4294,ID_4094,Delhi,"North Indian, Italian, Chinese, Continental, Seafood",650,50,4.0,772,567,30 
4295,ID_7873,Delhi,"North Indian, Mughlai",200,50,4.3,189,126,65 
4296,ID_1274,Mumbai,"Chinese, North Indian, Fast Food",400,50,3.9,501,259,30 
4297,ID_1254,Pune,"Italian, Desserts, Continental",200,50,3.3,12,9,45 
4298,ID_3776,Noida,"Juices, Fast Food",200,99,3.6,73,51,45 
4299,ID_3760,Pune,"South Indian, Fast Food",100,50,NEW,-,-,30 
4300,ID_7222,Pune,Burger,200,50,4.1,34,26,30 
4301,ID_5306,Pune,"Chinese, Maharashtrian, Fast Food",250,50,3.7,225,96,30 
4302,ID_4187,Bangalore,"Cafe, Desserts, Fast Food",400,50,4.4,585,301,30 
4303,ID_4007,Delhi,"Beverages, Juices, Desserts",100,50,3.4,10,2,30 
4304,ID_1846,Kolkata,"Fast Food, South Indian, North Indian, Beverages",150,50,3.5,150,26,45 
4305,ID_2552,Pune,"Rolls, Fast Food",200,50,3.8,208,26,30 
4306,ID_1034,Bangalore,"Beverages, Desserts",150,50,-,-,-,30 
4307,ID_412,Mumbai,"North Indian, Chinese, Fast Food",200,50,3.5,113,23,30 
4308,ID_7617,Delhi,"Bakery, Fast Food, Chinese",150,50,NEW,-,-,30 
4309,ID_1809,Delhi,North Indian,200,50,-,-,-,30 
4310,ID_5469,Pune,Cafe,400,50,4.2,1048,634,45 
4311,ID_1720,Delhi,Chinese,100,50,NEW,-,-,30 
4312,ID_5952,Kolkata,Beverages,150,50,-,-,-,30 
4313,ID_3724,Bangalore,"Cafe, American, Pizza",200,50,2.5,158,72,45 
4314,ID_8187,Pune,Fast Food,200,50,4.1,763,391,45 
4315,ID_4967,Delhi,"North Indian, Biryani",200,50,3.4,33,12,30 
4316,ID_3085,Delhi,North Indian,100,50,3.6,47,11,30 
4317,ID_7237,Pune,"Fast Food, Chinese, North Indian, South Indian",200,50,4.0,483,229,30 
4318,ID_8320,Mumbai,Fast Food,100,50,3.2,8,-,30 
4319,ID_3518,Bangalore,"Andhra, Biryani",200,50,3.6,23,12,30 
4320,ID_3465,Bangalore,"North Indian, Chinese",150,99,3.8,265,115,45 
4321,ID_2162,Delhi,"North Indian, Chinese, South Indian",200,50,3.7,51,18,45 
4322,ID_4571,Bangalore,North Indian,100,50,4.2,46,22,30 
4323,ID_7939,Noida,"North Indian, Chinese, Continental",350,50,3.0,4,-,30 
4324,ID_3871,Delhi,"North Indian, Mughlai",250,50,4.0,167,86,30 
4325,ID_1399,Kolkata,Juices,50,50,-,-,-,30 
4326,ID_3498,Kolkata,Fast Food,100,50,2.9,92,18,45 
4327,ID_386,Bangalore,"North Indian, Chinese, Fast Food",150,50,3.6,82,41,30 
4328,ID_800,Noida,Fast Food,250,50,3.9,-,-,30 
4329,ID_980,Bangalore,"Asian, Thai, North Indian, Chinese",450,50,4.3,429,279,30 
4330,ID_5393,Kolkata,"South Indian, Continental, Fast Food",300,99,3.9,232,105,65 
4331,ID_8048,Noida,"Bakery, Desserts",100,50,3.6,78,58,30 
4332,ID_3083,Noida,"North Indian, Fast Food",100,50,3.5,17,4,30 
4333,ID_4483,Noida,Healthy Food,100,50,3.3,11,7,30 
4334,ID_7468,Pune,"North Indian, Street Food, Desserts",150,50,4.0,696,296,45 
4335,ID_8172,Bangalore,"Mithai, Fast Food",100,50,3.8,40,25,45 
4336,ID_2771,Bangalore,"Ice Cream, Street Food, Fast Food",250,50,-,-,-,30 
4337,ID_2486,Kolkata,"Cafe, Beverages",600,50,4.1,84,43,30 
4338,ID_6272,Noida,"Bakery, Desserts, Fast Food",100,50,3.6,56,16,45 
4339,ID_711,Gurgaon,Healthy Food,100,50,3.6,15,10,30 
4340,ID_954,Noida,Cafe,200,99,3.4,21,15,30 
4341,ID_1131,Gurgaon,"Burger, Fast Food, Beverages",100,50,4.0,52,12,45 
4342,ID_2421,Pune,"Continental, North Indian, Mughlai, Italian, Asian",700,50,4.5,3727,1818,45 
4343,ID_97,Delhi,"Rolls, Momos",100,50,3.4,46,3,30 
4344,ID_6236,Delhi,"Rolls, Fast Food",150,50,3.7,373,168,65 
4345,ID_959,Mumbai,"Fast Food, Desserts, Beverages",150,50,3.2,11,6,45 
4346,ID_5363,Pune,"Pizza, Fast Food, Beverages",200,99,2.9,29,7,30 
4347,ID_4479,Mumbai,"Bakery, Desserts",200,50,3.6,28,16,45 
4348,ID_5734,Delhi,"Pizza, Italian, Chinese, Burger, Sandwich, Momos, Beverages",150,50,3.6,36,25,30 
4349,ID_4030,Pune,Ice Cream,100,50,-,-,-,30 
4350,ID_2981,Mumbai,Fast Food,100,50,3.9,81,23,30 
4351,ID_6052,Bangalore,"South Indian, Chinese, Street Food",100,50,4.0,108,31,30 
4352,ID_5652,Noida,"North Indian, Chinese, Mughlai",550,0,3.9,289,178,45 
4353,ID_5914,Bangalore,"North Indian, Chinese, Biryani",200,50,3.2,169,49,45 
4354,ID_1696,Pune,"Chinese, Thai, Indonesian, Italian",800,50,4.2,1693,1239,45 
4355,ID_8131,Bangalore,Cafe,400,99,3.0,110,68,45 
4356,ID_7750,Gurgaon,"Asian, Biryani, North Indian, Desserts",200,99,3.6,16,7,30 
4357,ID_702,Bangalore,"North Indian, Biryani, Andhra, Chinese",250,50,2.9,143,89,65 
4358,ID_1659,Delhi,"Pizza, Burger, Fast Food, North Indian, Beverages",150,50,3.3,63,25,65 
4359,ID_2191,Pune,"North Indian, Biryani",200,50,3.8,15,10,30 
4360,ID_7295,Pune,"Bakery, Desserts, Ice Cream",150,50,4.1,58,39,45 
4361,ID_852,Delhi,North Indian,100,50,-,-,-,30 
4362,ID_1805,Delhi,"Healthy Food, Italian, Burger, Sandwich",350,99,4.1,595,221,65 
4363,ID_8194,Gurgaon,"North Indian, Chinese, Mughlai",300,99,3.5,47,22,45 
4364,ID_2380,Bangalore,"North Indian, Biryani, Chinese",200,50,3.6,332,50,65 
4365,ID_3769,Bangalore,"Beverages, Fast Food",150,50,3.8,85,26,45 
4366,ID_2694,Pune,"Fast Food, Beverages",100,50,3.1,9,1,30 
4367,ID_1716,Bangalore,Chinese,150,50,-,-,-,30 
4368,ID_7974,Bangalore,"North Indian, Lebanese",150,50,-,-,-,30 
4369,ID_4585,Delhi,"Mithai, Bakery, Fast Food",100,50,4.0,389,252,30 
4370,ID_8620,Noida,"Fast Food, Chinese, North Indian",200,50,2.9,43,13,45 
4371,ID_1877,Bangalore,"Ice Cream, Desserts",150,50,4.5,1118,465,30 
4372,ID_6832,Kolkata,Mishti,150,50,-,-,-,30 
4373,ID_3371,Hyderabad,"North Indian, Chinese, Mughlai",200,50,3.2,10,1,30 
4374,ID_6289,Bangalore,"North Indian, Chinese",200,50,3.5,14,7,30 
4375,ID_5321,Noida,"Biryani, Hyderabadi, North Indian, Mughlai",100,50,2.8,34,16,30 
4376,ID_551,Kolkata,Fast Food,150,50,-,-,-,30 
4377,ID_7711,Bangalore,"North Indian, Chinese, Biryani",200,50,3.1,12,2,30 
4378,ID_5047,Bangalore,South Indian,50,50,3.7,14,5,30 
4379,ID_442,Delhi,"North Indian, Chinese, Fast Food",200,99,3.4,51,7,65 
4380,ID_1914,Bangalore,"Bakery, Desserts, Fast Food",150,50,3.0,5,1,30 
4381,ID_8538,Noida,"North Indian, Rolls",100,50,NEW,-,-,30 
4382,ID_2230,Delhi,"Italian, North Indian, Chinese, Continental, Mediterranean",250,50,3.2,54,26,45 
4383,ID_2643,Delhi,"North Indian, Fast Food",100,50,NEW,-,-,30 
4384,ID_849,Delhi,"Biryani, North Indian, South Indian, Andhra",400,50,4.4,127,83,30 
4385,ID_2118,Noida,"North Indian, Ice Cream",150,50,3.2,9,-,30 
4386,ID_326,Bangalore,Biryani,50,50,3.4,28,7,30 
4387,ID_8577,Delhi,North Indian,100,50,NEW,-,-,30 
4388,ID_5203,Bangalore,"North Indian, Chinese",150,50,-,-,-,45 
4389,ID_1373,Gurgaon,Bakery,200,99,-,-,-,65 
4390,ID_2949,Noida,"North Indian, Mughlai",200,50,3.3,11,6,30 
4391,ID_832,Noida,North Indian,150,50,3.3,12,1,30 
4392,ID_4526,Kolkata,Mishti,50,99,3.8,63,28,45 
4393,ID_1098,Noida,North Indian,100,0,2.7,427,225,65 
4394,ID_992,Delhi,"Asian, Japanese, Korean, Chinese, Momos, Thai",600,50,4.4,1990,1091,30 
4395,ID_5695,Delhi,Pizza,100,50,3.3,151,12,45 
4396,ID_1871,Bangalore,"Bakery, Desserts",100,50,3.9,105,38,30 
4397,ID_7944,Mumbai,"Rolls, Chinese, North Indian",200,50,3.0,4,3,30 
4398,ID_4312,Noida,"North Indian, Chinese, Mughlai, Biryani",550,99,4.7,2058,1538,65 
4399,ID_1382,Bangalore,"Kerala, South Indian",100,50,3.5,11,3,30 
4400,ID_8268,Noida,"North Indian, Chinese",100,50,3.4,123,31,30 
4401,ID_3116,Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts, Bakery",250,50,3.9,578,235,30 
4402,ID_6860,Hyderabad,South Indian,150,50,3.6,38,3,30 
4403,ID_8316,Delhi,North Indian,150,50,3.8,89,20,65 
4404,ID_7006,Delhi,"Chinese, Italian, Continental, Momos",250,0,3.9,234,85,45 
4405,ID_7702,Delhi,"North Indian, Fast Food",150,50,NEW,-,-,30 
4406,ID_7890,Bangalore,"Continental, Mediterranean, Italian, North Indian, Finger Food, Chinese",650,50,4.6,4457,2808,30 
4407,ID_6825,Noida,"North Indian, Chinese, South Indian",200,50,3.8,297,42,30 
4408,ID_6,Pune,"Cafe, Desserts",200,50,3.8,109,83,45 
4409,ID_5516,Mumbai,Mithai,200,50,-,-,-,30 
4410,ID_7184,Noida,"Wraps, Healthy Food, Sandwich, Salad",150,50,2.9,332,90,45 
4411,ID_1441,Delhi,"North Indian, Rolls",250,50,4.0,81,70,30 
4412,ID_2575,Gurgaon,"Sandwich, Fast Food, Salad",100,50,NEW,-,-,30 
4413,ID_7215,Pune,Fast Food,100,50,-,-,-,30 
4414,ID_599,Bangalore,"Fast Food, Juices",100,50,-,-,-,30 
4415,ID_7372,Bangalore,North Indian,150,50,3.5,11,1,30 
4416,ID_6559,Noida,"Chinese, Fast Food, Pizza",200,50,4.0,1090,377,45 
4417,ID_352,Delhi,"North Indian, Beverages",200,50,3.7,57,23,30 
4418,ID_1902,Noida,"Chinese, Thai",450,50,3.4,20,6,45 
4419,ID_2960,Noida,Street Food,150,99,4.1,791,278,65 
4420,ID_7501,Bangalore,"South Indian, North Indian, Beverages",200,50,3.1,28,6,45 
4421,ID_4806,Gurgaon,"Bengali, North Indian",150,50,3.0,6,3,30 
4422,ID_4652,Pune,"Cafe, Beverages",200,0,-,-,-,30 
4423,ID_7773,Pune,"North Indian, South Indian, Chinese, Fast Food",400,50,3.5,22,15,30 
4424,ID_1723,Pune,"Chinese, Beverages",150,50,NEW,-,-,30 
4425,ID_5465,Kolkata,"Kebab, Italian, Pizza, Desserts, Beverages",100,50,3.4,26,10,30 
4426,ID_7506,Noida,Chinese,200,50,3.6,116,14,65 
4427,ID_1731,Delhi,"Chinese, Fast Food, Italian, Momos",200,50,4.3,-,-,30 
4428,ID_66,Pune,"Bakery, Desserts",150,50,4.2,323,145,45 
4429,ID_3998,Gurgaon,"North Indian, Chinese",150,50,3.0,8,1,30 
4430,ID_6700,Delhi,Mithai,100,50,-,-,-,30 
4431,ID_2655,Delhi,"North Indian, Chinese, Fast Food",200,50,NEW,-,-,30 
4432,ID_1171,Mumbai,Juices,100,50,3.1,5,2,30 
4433,ID_8296,Delhi,"North Indian, Mughlai",650,50,3.9,1699,992,45 
4434,ID_7794,Delhi,"Chinese, North Indian, Fast Food, Mughlai",250,50,3.8,106,60,30 
4435,ID_6050,Noida,Street Food,50,50,3.8,392,83,45 
4436,ID_4365,Pune,Desserts,100,50,4.8,733,370,65 
4437,ID_3949,Bangalore,"Mithai, Street Food",100,99,3.9,396,199,45 
4438,ID_184,Pune,"Beverages, Fast Food",100,50,3.6,93,14,45 
4439,ID_1152,Bangalore,Burger,150,50,3.8,24,3,30 
4440,ID_7964,Noida,"North Indian, Chinese, Continental",750,50,4.2,1980,1199,45 
4441,ID_1245,Noida,"Cafe, Italian, Healthy Food, Salad, Burger, Sandwich, Wraps, Beverages",200,50,3.4,12,6,30 
4442,ID_6331,Hyderabad,South Indian,100,50,-,-,-,30 
4443,ID_179,Gurgaon,South Indian,150,50,NEW,-,-,30 
4444,ID_6580,Pune,"Fast Food, Coffee",100,50,3.2,6,3,30 
4445,ID_783,Pune,"Chinese, Mughlai",250,50,2.8,6,5,30 
4446,ID_6418,Gurgaon,"North Indian, Chinese",200,50,3.8,44,37,30 
4447,ID_7233,Pune,"North Indian, Chinese",200,50,3.7,73,30,30 
4448,ID_7301,Noida,"North Indian, Chinese, South Indian, Fast Food",200,50,2.6,123,49,45 
4449,ID_2224,Bangalore,"Desserts, Mithai",150,99,3.4,15,1,45 
4450,ID_2740,Bangalore,Ice Cream,150,50,3.6,18,9,30 
4451,ID_2950,Noida,"Chinese, North Indian",150,50,3.6,77,33,45 
4452,ID_2977,Hyderabad,South Indian,150,99,4.1,1008,245,45 
4453,ID_3970,Bangalore,"Burger, Fast Food",200,50,4.0,714,220,45 
4454,ID_5704,Gurgaon,"Pizza, Burger, Fast Food, Wraps",150,50,-,-,-,30 
4455,ID_7314,Noida,"Mexican, Fast Food",250,50,4.0,945,603,30 
4456,ID_5874,Noida,"North Indian, Mughlai, Chinese",200,50,4.0,276,151,65 
4457,ID_6741,Gurgaon,North Indian,150,50,3.5,28,2,30 
4458,ID_963,Noida,Asian,150,50,3.2,-,-,30 
4459,ID_7448,Noida,"Cafe, North Indian",200,50,4.2,130,90,30 
4460,ID_3203,Gurgaon,"Healthy Food, Juices, Salad, Continental, Sandwich",200,50,3.4,11,7,30 
4461,ID_2796,Bangalore,"Desserts, Beverages",150,50,-,-,-,30 
4462,ID_7107,Hyderabad,South Indian,50,50,NEW,-,-,30 
4463,ID_3008,Pune,"Continental, Beverages, Desserts, Fast Food",500,50,4.1,1552,855,30 
4464,ID_6156,Noida,"North Indian, Mughlai",200,99,4.1,78,62,30 
4465,ID_5802,Delhi,"North Indian, Chinese",350,50,3.6,397,119,45 
4466,ID_6751,Pune,"North Indian, South Indian, Chinese",200,50,3.0,16,8,30 
4467,ID_2296,Delhi,"American, Continental, Burger, Italian, Pizza, Beverages",300,99,4.4,430,201,45 
4468,ID_6907,Bangalore,"South Indian, North Indian, Chinese",200,50,3.8,23,10,30 
4469,ID_6088,Hyderabad,South Indian,50,50,3.9,88,57,30 
4470,ID_7750,Bangalore,"Asian, Biryani, North Indian, Desserts",200,99,3.8,75,57,45 
4471,ID_8259,Noida,"Fast Food, Bakery",200,50,NEW,-,-,30 
4472,ID_5108,Noida,Biryani,200,50,3.1,4,3,30 
4473,ID_4602,Pune,"North Indian, Lebanese, Mediterranean, Mughlai",350,50,3.8,207,109,30 
